id,Kingdom,Supergroup,Division,Class,Order,Family,Genus,Species,Taxa
6a497764d5dac7d5b41b4e797d5585bf1c9cd4b0_4, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3E,MAST-3E_X,MAST-3E_X_sp.,MAST-3E_X_sp.
892ec4f0dd4eb7e35fc022a8fb09bdeea1a9d86c_15, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3E,MAST-3E_X,MAST-3E_X_sp.,MAST-3E_X_sp.
562129d805b00aefe613c3324afe60721d3f17f3_65, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3E,MAST-3E_X,MAST-3E_X_sp.,MAST-3E_X_sp.
6a885b1d6c7213613a93f31397fa88c4e8dd4bd6_73, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3E,MAST-3E_X,MAST-3E_X_sp.,MAST-3E_X_sp.
126d73ee43b795f14002b252c83637cb9b47d6c0_12, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3E,MAST-3E_X,MAST-3E_X_sp.,MAST-3E_X_sp.
6ede72120063c0e705fc8cf51deeaa8717d585fa_28, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3E,MAST-3E_X,MAST-3E_X_sp.,MAST-3E_X_sp.
cdc546f4d33d2fadb32d8d354160485c855f6862_25, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3E,MAST-3E_X,MAST-3E_X_sp.,MAST-3E_X_sp.
2199b1af04ae8c7a262993922fc0ef358e7c69ca_5, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3E,MAST-3E_X,MAST-3E_X_sp.,MAST-3E_X_sp.
42b09d0cdfbc9afdab3454e892331c827d2b6eda_3, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3E,MAST-3E_X,MAST-3E_X_sp.,MAST-3E_X_sp.
ecb44b91ab0f3228d62e78b6313986b068b43346_37, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3E,MAST-3E_X,MAST-3E_X_sp.,MAST-3E_X_sp.
bb7137c377c5c5061e5e20a04bc0a5aeef7cd554_24, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3E,MAST-3E_X,MAST-3E_X_sp.,MAST-3E_X_sp.
6408cc9150d16e5d5c0b292d58c18c37195e864a_119, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3E,MAST-3E_X,MAST-3E_X_sp.,MAST-3E_X_sp.
3015ae3a9f711878c88f91d68ad758a78bc89449_36, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3E,MAST-3E_X,MAST-3E_X_sp.,MAST-3E_X_sp.
4402066afecfb850ed09e8ccb507d8f531a13794_26, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3E,MAST-3E_X,MAST-3E_X_sp.,MAST-3E_X_sp.
91801f6fd74c0a2c60e575f6567bd347298cc26b_7, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3E,MAST-3E_X,MAST-3E_X_sp.,MAST-3E_X_sp.
75f01e0ec48217cc339dcde2c8e2f56b70f06284_106, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3E,MAST-3E_X,MAST-3E_X_sp.,MAST-3E_X_sp.
d0e9481cbceb0d161b13db16c95b6b3c6444e222_4, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3F,MAST-3F_X,MAST-3F_X_sp.,MAST-3F_X_sp.
10dd2a8e19b3a209fd321066801ac1f59d15536f_3, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3F,MAST-3F_X,MAST-3F_X_sp.,MAST-3F_X_sp.
3b6a12afafa50950013220e2e56affab900c0dcf_250, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
24e59ab00831843df779d979b98ea4ebde0a7e85_303, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
f615ed5932cfaa373a5739e955ff10515a63c379_4, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
28b951a997d871836e8c6601f5b904d956ab10fe_33, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
c73c12804966bac68bc22efbefa97237357be982_13, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
3aff3b3b6f42d7c16eb490c3160c8e71a98de272_295, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
39efd52231aaa6c877b4556021385463f61e4517_5, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
6e8e09fbf73204611135a4c12fc7d55e58685af4_23, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
42391e4e3eea39ad52e8b4c6a98cf3ccc20d4050_7, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
3796b0cb8bfa057cddd90a18575a32c315ded2ba_19, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
215f5eb11e3335c4603b1af95b4ae04036f13940_68, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
2ee1345e946e4a8396c59e817dfb4f4dff69a270_59, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
82c63f55f93b919463eb7c7813f1a46a518f3f7f_3, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
4032f010c3d58702efca3d69001d967894d4b053_4, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
280a381b1a5d320dddb5761d9c23f238f8f634ea_3, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
ed09c485f36aff30f1123e56e01d9177579d20b3_3, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
9efabf53df8d570057637c6b822f9eb42fb4107a_11, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
5935e666010c5496d25d307bd8c7614ea2111dcd_10, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
e344b4aca17e8b1fbb1ce85e8a447cf8a20186a5_35, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
228f4c5c51069020e76f2fc1d1c86eedc634c677_4, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
0da280585ebbce9b510b26888bfcc2e6bb9d4f90_18, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
d73a7f7f4c32121fb659561e0c548d7b33ebe6cc_926, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
dfbd35e059d93a1cc4a78f0374fcd71064e7c91c_22, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
2e7a96775dc207e784a4b218fd50f11d697208b2_9, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
3e852b937d7863b41ae038ca549a5bc0c7db21e7_4, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
8e8b82ce5ec01e97d7ce2e4bc41fd37c6d4e0954_9, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
727181ed1f61447b988fcef8b9458f59e87fbb75_31, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
0d97be60ea18be3838c5eb63d89905c84c61cbc1_16, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
00f8a8ad3b8eeb7031e23b4094356605e8b05440_13, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
b6fe630b1bef3fbb2867ad6182726c843e1b3bd8_31, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
e6e6cfd3bea988dbfa94dfa3bca9d59554ea1435_260, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
c06f378100c172f0133db257929c5a5ec9615f09_3, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
7129200f4240cd3b73ddc3271de7e73930f1e26e_26, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
d1e4f45ba3d1eecca5d47b9332b29d7502244fe6_40, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
5e24d022a5a78d1b9c6b0339e9eb566628a08462_7, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
ced684ebdb004e11db5f55efafb9cb12190a5c01_13, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
5c4ac63b9ef1f3702f09a2c3265e1075ca3e18ce_40, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
0f86f6ade0181f624c6a9c01efd04f0707b3095d_8, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
05120fa2b21b4b766105b3ffb53e1f36dd1d9756_3, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
576bed66b5155825ff17144e7f009e53f104606e_9, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
7a157cee824430885dc3a65bc6ad35a952f9e9f6_23, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
c952bb00fc829c65db79071912dae33c596a6d4d_54, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
7304873df6f8f597ff6949de0df2fed543771961_8, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
8b38e281e9715bbec8b03b4f80b678b794aa0f7b_11, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
8229993f78bd2039bcb6d03a85b04bf919710886_15, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
70f64efcd8d9af3a41ecd7fa7a0beebcb743e049_3, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.,MAST-3I_X_sp.
3404b53fc0c838a4651d064a48238d30dec3bece_4, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3J,MAST-3J_X,MAST-3J_X_sp.,MAST-3J_X_sp.
7a950742fad11118b649473ef4c8bad645a193c7_17, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3J,MAST-3J_X,MAST-3J_X_sp.,MAST-3J_X_sp.
99889a0617ed29cad2dbac5df703785c88d07a3d_7, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3J,MAST-3J_X,MAST-3J_X_sp.,MAST-3J_X_sp.
0c0a3b3ec5bc61068536595b5a2bd38206a7a1a9_10, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3J,MAST-3J_X,MAST-3J_X_sp.,MAST-3J_X_sp.
11ab9d6dd401035c0e546cea4044d3dfa457857f_4, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3J,MAST-3J_X,MAST-3J_X_sp.,MAST-3J_X_sp.
ff66198780f8841f7cfa7f41ec52c8fb35df42f3_3, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3J,MAST-3J_X,MAST-3J_X_sp.,MAST-3J_X_sp.
55dcb252498115d4ca9059b127a93d4b026a15af_5, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3J,MAST-3J_X,MAST-3J_X_sp.,MAST-3J_X_sp.
88a73cac3f3352716700c5eb2a75a2b38954034b_5, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3J,MAST-3J_X,MAST-3J_X_sp.,MAST-3J_X_sp.
1cb9aaa94316845a2010973831dfbb48a9da6ec3_4, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3J,MAST-3J_X,MAST-3J_X_sp.,MAST-3J_X_sp.
bbf56aac04cd92806ce3c92f2f70d14b6bedd344_3, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3J,MAST-3J_X,MAST-3J_X_sp.,MAST-3J_X_sp.
e35ddcd81b709144c53f2866024ccd6ed879f1c8_14, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3J,MAST-3J_X,MAST-3J_X_sp.,MAST-3J_X_sp.
5160999992de6f25e35748c9abc5ca80b2cab0d0_4, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3J,MAST-3J_X,MAST-3J_X_sp.,MAST-3J_X_sp.
872c4d874743be3bc5ff6ee5fe7d636726a9f835_18, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3K,MAST-3K_X,MAST-3K_X_sp.,MAST-3K_X_sp.
fc2d2facbf79578144061a167ed8651f5fb3859e_8, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3K,MAST-3K_X,MAST-3K_X_sp.,MAST-3K_X_sp.
e49a455e570334fc154ede78728933fe6b4764ea_13, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3K,MAST-3K_X,MAST-3K_X_sp.,MAST-3K_X_sp.
4090d1151af6e597247f57d3f7879a8bd8111763_6, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3K,MAST-3K_X,MAST-3K_X_sp.,MAST-3K_X_sp.
af8d8d6e58a014ccc144b5443b52fc6c2b6113a6_16, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3K,MAST-3K_X,MAST-3K_X_sp.,MAST-3K_X_sp.
e1054e08b055fcd8f48d10ce34e555532df93777_13, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3K,MAST-3K_X,MAST-3K_X_sp.,MAST-3K_X_sp.
0128aff272cfd8effabf5349794e2225abf9ec4d_6, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3K,MAST-3K_X,MAST-3K_X_sp.,MAST-3K_X_sp.
5a28a18c2aec534a3eed92d9b24269257803b686_28, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3K,MAST-3K_X,MAST-3K_X_sp.,MAST-3K_X_sp.
7afb5d5baa275d526cb675f8033a9ca66a336e99_4, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3K,MAST-3K_X,MAST-3K_X_sp.,MAST-3K_X_sp.
ddb9a77787425df973581851607d7926bd311dd8_18, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3K,MAST-3K_X,MAST-3K_X_sp.,MAST-3K_X_sp.
8f0dac927192cc526db0ac8d176defceb6f50d1b_4, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3L,MAST-3L_X,MAST-3L_X_sp.,MAST-3L_X_sp.
575566e94bfc1c7d79d738d91752c1b937d3b051_3, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3L,MAST-3L_X,MAST-3L_X_sp.,MAST-3L_X_sp.
f28a6da477bd46ba42702acfbc963026e1396090_5, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3L,MAST-3L_X,MAST-3L_X_sp.,MAST-3L_X_sp.
2f54b3e5a25fafa1b2a8dd238644623e292efaa0_10, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3L,MAST-3L_X,MAST-3L_X_sp.,MAST-3L_X_sp.
e951d54e64603ba210cb19b79169f12256627a0d_12, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3L,MAST-3L_X,MAST-3L_X_sp.,MAST-3L_X_sp.
e2c59ede0428de2730efd13a857109d5a7f6bf0f_126, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-4,MAST-4A,MAST-4A_X,MAST-4A_X_sp.,MAST-4A_X_sp.
976973bb594d6e5d7da9621f7b663e82a4f488ef_15, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-4,MAST-4A,MAST-4A_X,MAST-4A_X_sp.,MAST-4A_X_sp.
1f560e0fac150d6e0403a8709d3df2d43f91764d_74, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-4,MAST-4B,MAST-4B_X,MAST-4B_X_sp.,MAST-4B_X_sp.
1d54992f32a3c8897f17f04ab8c0e102c553251e_82, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-4,MAST-4C,MAST-4C_X,MAST-4C_X_sp.,MAST-4C_X_sp.
594a029bce9ccf7abfa79a45fd32163091e96fd1_7, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-4,MAST-4D,MAST-4D_X,MAST-4D_X_sp.,MAST-4D_X_sp.
ad5fa9be4d645cb5f8e3abf5feb4bf766398ab71_4, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-4,MAST-4D,MAST-4D_X,MAST-4D_X_sp.,MAST-4D_X_sp.
751687ef32bdbc1df60ca049a67b27610bf583a5_7, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-4,MAST-4D,MAST-4D_X,MAST-4D_X_sp.,MAST-4D_X_sp.
f276ce445ed16bcc829b4280077294695c70ab4e_7, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-4,MAST-4D,MAST-4D_X,MAST-4D_X_sp.,MAST-4D_X_sp.
39ab46eb32d51bb6c7688ef636850c8ec76fb079_12, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-4,MAST-4D,MAST-4D_X,MAST-4D_X_sp.,MAST-4D_X_sp.
484967778e8c36f144371641f90f27ef8b35f6b5_31, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-4,MAST-4D,MAST-4D_X,MAST-4D_X_sp.,MAST-4D_X_sp.
23d7b55e6ff96f9a8faf356ac0193ddd68bedfa1_4, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-4,MAST-4D,MAST-4D_X,MAST-4D_X_sp.,MAST-4D_X_sp.
73a77106954cbfa8b3f336dc76835d5c6df5f5b1_67, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-4,MAST-4E,MAST-4E_X,MAST-4E_X_sp.,MAST-4E_X_sp.
7240e9afeb3429950b131c911ff235c3cd524de8_59, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-4,MAST-4E,MAST-4E_X,MAST-4E_X_sp.,MAST-4E_X_sp.
4fea17905f8f5bf1df1231641bb1044d694a81ad_8, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-4,MAST-4E,MAST-4E_X,MAST-4E_X_sp.,MAST-4E_X_sp.
8a4de33a9e369e3fb9f004342100bb9e8c11ffa5_6, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-4,MAST-4F,MAST-4F_X,MAST-4F_X_sp.,MAST-4F_X_sp.
9662e555961089ff6561759f04fd5487d2ce71c3_10, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-4,MAST-4F,MAST-4F_X,MAST-4F_X_sp.,MAST-4F_X_sp.
959a342204ef33d53f843098c7caa713312c6cda_31, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-4,MAST-4F,MAST-4F_X,MAST-4F_X_sp.,MAST-4F_X_sp.
d298a48104c1b17d8f4456b2ba383fb064f588e6_12, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-7,MAST-7A,MAST-7A_X,MAST-7A_X_sp.,MAST-7A_X_sp.
058ffefccdd4be343fcd57f713b5a536b189a1d8_10, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-7,MAST-7A,MAST-7A_X,MAST-7A_X_sp.,MAST-7A_X_sp.
6523d0f02374df0199b70880c0a192b6536fb6e7_49, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-7,MAST-7A,MAST-7A_X,MAST-7A_X_sp.,MAST-7A_X_sp.
3a9669d66e5724a562ac6e020dfd84c5b6fe0b2f_118, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-7,MAST-7B,MAST-7B_X,MAST-7B_X_sp.,MAST-7B_X_sp.
558ae136992fecb45ecff94efecd0673c52e1428_22, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-7,MAST-7B,MAST-7B_X,MAST-7B_X_sp.,MAST-7B_X_sp.
658c004c49e753b5ae71012eec9fe60f510407d2_17, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-7,MAST-7B,MAST-7B_X,MAST-7B_X_sp.,MAST-7B_X_sp.
7bab0a6f13ef54a0be5b4d20a41bff3ba67138a2_17, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-7,MAST-7B,MAST-7B_X,MAST-7B_X_sp.,MAST-7B_X_sp.
6be031d64a82caf11c18d7e9ff67c672f664cafb_8, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-7,MAST-7B,MAST-7B_X,MAST-7B_X_sp.,MAST-7B_X_sp.
1010efbc68508450456512342d74fc09a1fcd245_3, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-7,MAST-7B,MAST-7B_X,MAST-7B_X_sp.,MAST-7B_X_sp.
2118899c2cae149d89e14bc068b39eaf30b95a35_70, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-7,MAST-7C,MAST-7C_X,MAST-7C_X_sp.,MAST-7C_X_sp.
945b3ea0c927e1cba1df4354f3b4529af260d3fe_42, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-7,MAST-7D,MAST-7D_X,MAST-7D_X_sp.,MAST-7D_X_sp.
76501b37a339cfc79738abb3524ccc8893ef25a8_17, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-7,MAST-7D,MAST-7D_X,MAST-7D_X_sp.,MAST-7D_X_sp.
89f8143d901fe4cd0ce86567265bba2b662d88ff_16, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-7,MAST-7E,MAST-7E_X,MAST-7E_X_sp.,MAST-7E_X_sp.
48f1bb6cac14c18fd5f8d566227c01aaf5a594b9_88, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-7,MAST-7E,MAST-7E_X,MAST-7E_X_sp.,MAST-7E_X_sp.
103400919fcd5466c7da4057af67d4a3369ed753_4, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-8,MAST-8A,MAST-8A_X,MAST-8A_X_sp.,MAST-8A_X_sp.
3663c1990dac786858efd73cb5dc8e7a1dfc1fe8_135, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-8,MAST-8B,MAST-8B_X,MAST-8B_X_sp.,MAST-8B_X_sp.
5b23e636069995710478cfb6afe7c91354299026_13, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-8,MAST-8B,MAST-8B_X,MAST-8B_X_sp.,MAST-8B_X_sp.
0c43734b60d98641eee6c0fba710978b6ad6309b_6, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-8,MAST-8B,MAST-8B_X,MAST-8B_X_sp.,MAST-8B_X_sp.
ff5f58895fd472a9c42fada087e52bf6680fe6e5_31, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-8,MAST-8C,MAST-8C_X,MAST-8C_X_sp.,MAST-8C_X_sp.
a3ec2ee2e0723a99f51146cebba3f6f4618c3b62_12, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-8,MAST-8C,MAST-8C_X,MAST-8C_X_sp.,MAST-8C_X_sp.
36680f6847f63481da730dc7027a8f211636dcd8_4, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-8,MAST-8C,MAST-8C_X,MAST-8C_X_sp.,MAST-8C_X_sp.
410173a727788b25f39d5a0dae605a9f19c3f678_17, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-8,MAST-8C,MAST-8C_X,MAST-8C_X_sp.,MAST-8C_X_sp.
11289fae3a58aa2e2562df5c95a1cdca159bb77a_8, Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-8,MAST-8D,MAST-8D_X,MAST-8D_X_sp.,MAST-8D_X_sp.
