"","X1_050_06.y","X1_090_07.y","X1_120_01.y","X1_200_02.y","X1_300_04.y","X1_400_05.y","X1_600_03.y","X3_040_07.y","X3_060_01.y","X3_080_02.y","X3_120_06.y","X3_150_07.y","X3_200_01.y","X3_250_02.y","X3_300_01.y","X3_400_02.y","X3_500_04.y","X3_550_05.y","X3_600_03.y","X3_800_03.y","X5_020_06.y","X5_050_07.y","X5_080_01.y","X5_120_02.y","X5_200_04.y","X5_300_05.y","X5_400_03.y","X5_500_05.y","X5_600_03.y","X6_040_06.y","X6_080_07.y","X6_200_01.y","X8_040_06.y","X8_070_07.y","X8_200_01.y","X9_040_06.y","X9_070_07.y","X9_380_01.y","X12_040_06.y","X12_120_07.y","X12_300_01.y","X12_1900_03.y"
"K05658",0,1.059184,0,1.448671,0,0,0,0,0.2836316,0,0,0,6.130281,0.8311953,3.330429,10.56119,2.12584,0,1.122561,1.24758,0,0,0,0,0,1.297903,3.258009,5.585826,1.295628,0,0,3.270085,0,0,2.963078,0,6.888041,8.839393,0,0,5.504822,0
"K05670",0,0.38663356,0,20.62350487,0,0,0,0,1.242407225,0,1.316443758,0,0,0,0,0,0,0,0,0,0,0,0,0.418360673,0,0,0,0,0,0,0,9.549422496,1.349131447,0.796024736,0,0.478234245,1.257169471,0.569407116,1.234033206,0.418968798,0,0
"K05674",0,11.360005341,1.10679568,1.538203893,0,0,0,0,6.683025306,5.926697849,5.072177757,1.386629238,0,0,0.505180126,0,0,4.331615577,0,1.32468524,8.434175745,2.25774525,4.880421837,3.65080089,1.948694,0,1.383746166,1.779314899,0,13.188952529,7.907136802,2.314791623,5.232497647,3.47323255,1.840727,5.564378996,2.328326633,2.208399635,1.196524598,0.5545687,0,0
"K05692",514.874124,798.11146,583.208589,240.880516,743.155334,816.542769,619.192348,516.48682,635.70615,442.67278,625.097585,653.473932,717.775599,930.74001,1039.226404,959.164026,1193.326013,861.843494,530.245602,834.47296,370.715736,361.878134,394.971103,408.392022,816.077314,994.119947,1089.131869,1107.907754,1075.581433,328.382263,384.816128,403.643533,296.495515,307.079477,454.854168,374.216548,477.714355,474.510191,672.61739,673.500875,869.073415,393.248722
"K05755",27.832159,2.601278,0,3.176166,8.488341,5.44105,7.342875,4.4602,2.487414,3.610896,8.698702,11.82743,5.8607,1.82237,3.129369,0,0,5.366491,0,5.470562,0.9474258,0,10.419929,6.7690216,2.947502,19.389975,4.28585,14.6961,11.3625,0,0,0,8.523425,1.593715,5.56839,0,10.90687,33.265638,3.705972,3.657644,22.308058,0
"K05765",32.395614,49.026677768,12.400366,25.87853,13.50582883,19.65356,6.628695,65.014051116,22.19217543,23.714964,35.16101318,32.527149922,27.316197846,14.344412013,20.790621308,7.990945732,60.180592051,137.332027844,23.98823651,30.145918193,32.725975402,29.128515004,29.162948631,57.106074,32.678326798,56.8533313,40.492388728,41.028417202,26.836398137,35.287243,12.605923884,39.91958756,24.592199,28.763109154,31.374122514,33.232994651,27.526465118,14.686535493,30.926136008,43.762172,63.154347725,0
"K05768",1.965623,0,2.689243,0,2.829793,2.811699,0,0,3.534816,0,1.833823,7.9801931,29.048968,39.707758,34.0143368,46.174116,60.989039,46.18986,0,1.905925,0,0,0.5474802,1.298501,10.37406,9.6729411,25.69896,31.415859,39.821088,0,0,9.985336,0.4705243,4.9907367,20.328159,0,20.8699466,8.7332008,0,0.583629,26.306676,0
"K05791",152.470833292,95.729376232,113.750763315,41.93651433,136.919762362,126.658657319,709.118211491,93.351567927,112.100279771,97.350774917,129.821128491,171.988310931,157.923820102,171.044359025,245.548425092,217.40839324,245.038020655,81.319724689,6.47157,64.352506331,58.866907474,48.753151498,107.184144267,59.220003958,184.942201784,244.342691633,169.017954402,208.249380687,230.722831143,76.113244262,67.95458959,84.277810458,55.795155031,35.169254541,132.546173284,63.675718316,133.240358277,154.807272146,148.315498767,124.068336087,234.591278675,89.65155436
"K05794",162.369192891,238.553662726,169.85779397,325.074145053,128.485849929,169.255397438,120.196865973,163.137322972,184.092751984,183.470543788,224.819863546,246.023741195,251.425399302,161.703398341,177.657479386,140.16004562,196.429586964,133.093226,193.524417396,156.947659647,225.144861538,212.221986114,206.389400313,206.931576864,231.861434953,166.773977853,181.135092037,171.024795516,155.961905302,217.851912577,235.62256207,376.060248129,165.272286173,201.513893999,336.554734482,173.664486102,311.959404216,267.228438127,209.738512428,221.443011451,182.262651051,144.570938
"K05795",18.1665857,17.14537793,4.832798824,0,0,0,0,10.519877885,15.90611531,6.557904458,1.003454,0,0,0,0,0,0,0,0,0,3.382249016,0,1.346134,8.612277516,5.610936,0.5416975,1.631729,0,0,7.704757666,2.677548348,0,1.73623943,3.301845177,0,5.472886965,11.02013,23.767428295,24.71386681,13.18530506,0,0
"K05838",1.852377051,0.3062983,1.529396,0,0,0,0,1.688781,2.868389758,0,0,5.081954674,0,0,1.780695208,0,0,0,0,0,3.609556799,2.087114533,2.380608111,4.403194934,0,0.621948972,0,0,0,5.956161913,5.653761016,2.512662844,9.855676067,9.215870629,0.367231,5.163283797,0,0,0,0.6638297,0,0
"K05849",145.633115992,85.111936267,165.414632255,89.421125288,85.784676523,144.55847105,170.860162335,142.907589018,108.070330984,145.202100369,247.559915792,205.74867707,135.502621801,108.504009782,153.58927356,91.376860714,62.144095093,113.656849987,58.944671957,43.411536818,148.737599687,154.928314442,133.38322164,125.531933166,91.586705972,88.118977063,62.185522039,72.302767859,81.414754496,142.574232769,188.575253923,309.454519806,142.271460151,150.210430824,228.213512248,172.673330134,160.04865897,128.566732452,88.473414282,138.363525826,107.818217304,51.671663
"K05850",9.790181542,15.707902536,19.1316352,3.614779,9.790697,38.766812,0,9.6090769,27.975688379,10.661749,34.653415372,20.697019063,7.816584601,27.52369323,25.460604748,12.510096342,8.938688,7.18346,0,8.27659266,23.388274623,19.091451141,14.184490176,26.484266022,19.19792806,36.61634613,10.46355216,2.7963925,10.754873,7.167256809,9.682040613,9.126136461,8.348468564,11.540216251,28.165492203,7.787017592,18.598523177,17.27796681,20.858135368,19.771942371,15.072328129,0
"K05853",0,0,0,0,0,17.69266,63.67155,0,0,0,0,0,0,0,5.087886,8.067147,0,11.63348,20.00755,62.26021,0,0,0,0,0,0,2.322717,0,6.927644,0,0,0,0,0,0,0,0,1.853478,0,0,0,14.1444
"K05863",111.78531026,108.620835129,98.601442041,26.039503,30.753334,99.853421,20.75308,100.224423752,77.457606601,91.337877579,44.566717425,68.631722784,61.218070968,39.534909055,35.672858531,29.484323625,43.108867141,19.251288278,6.981864,17.606013853,88.642702347,91.050244431,86.539062981,106.478935834,47.888473501,32.223783631,97.970922052,69.425122306,58.150639254,91.035810926,53.289962673,21.761238248,59.819162754,55.497971076,24.90087777,74.773192727,50.755947178,39.564742278,98.449046529,88.577826019,92.621189462,6.169811
