,X1_050_06,X1_090_07,X1_120_01,X1_200_02,X1_300_04,X1_400_05,X1_600_03,X3_040_07,X3_060_01,X3_080_02,X3_120_06,X3_150_07,X3_200_01,X3_250_02,X3_300_01,X3_400_02,X3_500_04,X3_550_05,X3_600_03,X3_800_03,X5_020_06,X5_050_07,X5_080_01,X5_120_02,X5_200_04,X5_300_05,X5_400_03,X5_500_05,X5_600_03,X6_040_06,X6_080_07,X6_200_01,X8_040_06,X8_070_07,X8_200_01,X9_040_06,X9_070_07,X9_380_01,X12_040_06,X12_120_07,X12_300_01,X12_1900_03
K00265,17.45456669,32.17915072,7.913706335,6.845090626,8.624670419,0,0,31.34059911,18.10463583,9.741046063,0,6.336130641,0,19.18171598,6.529922566,0,2.471591622,0,0,17.76807654,2.082027037,8.054446445,3.394498242,9.088356197,2.066856874,0,0,0,0,2.731849647,11.81695664,16.64493367,4.407810177,3.403148667,2.083848435,0,3.664347747,2.488744023,2.565290779,3.529894625,8.550285976,0
K00266,1.121925176,0.620512671,1.144503883,0,0,0,0,7.3384486,3.491128787,1.878372294,0.3570358,0,0,5.178352002,3.214149914,1.093068727,3.96319108,0,49.95317617,1.893319632,0.802957275,1.941430231,2.29097162,5.257541038,5.170576546,3.99176618,0.581969023,6.566564044,4.063450242,0.263392179,0.759557163,0,0.283320308,0.328115694,1.998444811,1.624686848,0,0,1.978666806,10.55041434,2.060946558,0
K00275,12.76727896,0.641937022,0.789346668,0,0,0,0,0,3.095714127,0,0,0,0,1.53061263,0,0,0,0,0,0,1.661361728,4.016923419,0,0,0,0,0,0,0,7.084643331,1.04770971,0,1.172409868,0,0,4.201955434,0.730995203,0,3.07047592,0,0,0
K00276,23.2231335,17.12562051,18.42594311,22.7683185,0,0,0,16.38150109,17.2057459,36.72104358,0,2.107540256,0,0,0,0,0,0,0,0,5.540233993,17.41409103,6.774521013,1.209197072,0,0,0,0,0,8.178074424,10.48156495,0,1.954849716,2.263928325,4.158810523,29.42623119,9.750759037,6.622500086,0,9.392981859,0,0
K00281,74.73006109,43.19808513,62.23096231,50.63030226,40.04546365,35.00082409,36.66169957,73.55443885,55.73766214,55.32251452,71.16525841,68.05787951,68.70463768,106.8825264,53.82940025,55.26021217,52.89281549,122.850786,5.352326081,80.88548835,83.97125034,69.48607603,58.478828,134.570205,96.39444301,51.88998101,75.59257654,23.633429,33.98201914,71.10141189,53.22525126,54.73844856,52.63201002,57.89585341,75.89175551,47.3374815,82.54670119,73.04831832,73.08118558,51.59155467,56.71197526,228.379948
K00284,2.760272663,1.68172446,0,17.88666897,0,40.5669158,5.73967239,0,1.22703209,0,0,8.10193754,5.77923507,12.92518033,2.993038073,8.605398691,11.48753598,0,2.916624787,25.8151119,0,0,0,2.324235355,5.201621016,1.715110584,8.30002217,4.872676501,1.579272253,0,0.686188437,10.14866978,0,0,1.977244112,0,7.80926569,13.58752956,0,0,15.5206814,0
K00286,2.415662185,4.663070446,3.350171474,0,0,0,0,2.788360341,10.65431353,10.12422296,2.26099383,0.67058099,0,0,0,0,0,0,0,0,2.542436147,0.409815279,1.063938197,0,0,0,0,0,0,1.690233453,11.07402645,0.564603099,2.45208266,4.169565792,0,10.66612903,1.133591512,1.053579559,1.085984699,2.988676046,0,0
K00294,5.988433186,5.174691561,6.449030365,8.222014535,0,0,0,12.48024459,21.46792803,2.925126441,3.255457513,2.854003022,4.225431473,0,0,2.492605322,0,0,0,0,2.14294861,20.37918473,17.39886069,31.02154774,2.747988402,2.93331997,6.6001814,0,0,0.9957209,2.365666006,3.332190764,0,2.262327205,0,7.677404555,1.335603384,0,21.89315183,7.873132244,9.442361993,0
K00295,8.809278221,16.17649162,6.604046045,0,0,0,0,8.61314351,9.034087071,7.950091406,0,0,2.925442002,0,0,0,0,0,0,0,1.37334553,12.65826904,4.47815413,6.067439983,4.090016986,0,0,0,0,3.235283444,8.161709201,3.659774,5.932296787,2.244783053,7.601614518,4.168197653,2.417075047,4.924871893,1.692115694,7.055639542,0,0
K00297,145.2829717,111.7363373,110.4395667,125.0046504,91.23377839,62.42746956,29.9399012,120.3250878,77.01264204,82.62490797,102.6027425,254.3024548,93.21952233,76.98371847,147.4735312,165.3541758,151.4535405,76.15945038,72.80946972,61.10439653,207.4901191,214.1899366,138.0289006,126.7254496,138.9908727,131.4792453,151.1111262,129.504955,121.8596097,177.3869952,183.8112886,288.7312692,156.1750608,116.6185176,184.4715387,154.2040989,115.8396874,91.09042432,209.3039056,119.743656,96.72631272,28.66623487
K00301,0,8.046771598,1.522241909,0,0,0,0,15.50192043,39.30271832,3.442466199,18.25520047,13.81784315,5.030363197,0,3.349504054,0,0,0,0,0,4.628945998,2.72032391,13.72714442,7.196098448,1.201974548,13.43751201,0,0.74661772,0,10.16150386,6.836809636,7.210127359,18.31798955,2.138931399,19.38969504,1.620680222,0,0,9.868936167,4.934566362,0,0
K00311,0.969180425,2.819147174,0,0,0,0,0.914731558,4.295308091,5.364165905,5.502296169,3.392697896,19.52597227,3.379442791,1.91714748,1.08773937,1.139172534,1.646848021,0,0,13.81223676,4.281728941,6.15356783,5.849956099,6.922922595,1.721461145,1.340588304,8.217587481,4.425073002,0,2.848380744,9.3075961,11.09069793,4.937257599,1.798654726,9.025188737,4.912227239,0.610398557,0,0.427320194,3.822010838,0,0
K00314,0,2.696480311,2.76306667,0,2.726339585,62.05258473,5.207575102,2.501155371,2.889702713,0,0,3.004365896,6.413066208,1.212704232,0.688056684,2.161773208,0,152.3180051,1.764159066,0,0.581550972,1.687323606,2.37037478,0,0,0,0,0,0,5.341414172,1.100235891,0.774876053,4.103959341,3.802264581,0,7.091781176,6.370841676,11.0140161,0.71653601,0.492984388,8.108477886,0
K00315,1.183360453,4.620092921,6.462034986,0,25.02459257,49.75234067,40.20763983,4.553113673,3.682298812,2.64163961,3.765866516,2.653520483,13.14234417,36.81423182,11.71954343,37.88341323,20.43444814,0,2.270176008,17.22034037,0,0.819096249,1.380812844,4.458184529,17.06338352,26.31037835,28.67154114,22.39686566,11.06314187,0,0.534099735,6.970764169,1.79300753,0,7.62900444,0,5.327080446,6.223700216,0,9.375682804,8.720883196,0
K00318,0,0,0,9.924109087,5.001667603,0,0,0,0,0,0,2.755863513,0,0,3.15572466,0,0,34.6411267,0,0,1.207420884,0,0,2.63528544,1.198623318,1.166785267,0,11.91257715,1.75246382,1.188202263,0.761439585,0,0,0,0.60423858,7.329209999,0,0,1.487677924,0,1.859448809,5.863327313
K00322,3.93129385,0.271789254,0.334200917,1.560020654,0,0,0,0.378152484,2.260760499,6.964954859,1.891462872,8.290449775,0.489573544,0.874316345,0.367683783,0,2.816422885,0,0,0,10.28283357,3.74158909,3.840866163,4.849258802,2.111409818,3.652120212,0.687820219,3.359675949,0,9.155936853,8.160548189,2.343087577,2.816780754,6.953013145,9.096181214,5.585659674,2.47596426,2.942835379,1.733342118,2.205230136,0,0
K00323,114.9943736,74.26973615,66.27723484,71.28486614,48.13272255,36.87292371,148.9574414,90.63687229,81.32578552,65.23017703,39.59683942,48.96055084,53.31076885,53.61054429,54.53192934,70.01068808,58.83051972,53.04681298,92.68733347,51.63424106,111.9884846,64.06750574,64.54291049,90.55919119,80.02116842,60.25242783,79.05796543,65.33943721,36.24772861,61.91301994,62.82406098,62.09259304,57.27979984,48.4691476,63.53716769,42.34436668,38.53861141,43.08728669,80.97351066,64.74765522,66.03353568,3.227079381
K00324,65.97584458,17.12164734,31.72332401,62.83156868,8.915978525,38.92408031,4.698132093,42.24846553,29.54224819,46.73640472,35.27726054,51.35309034,13.02823286,59.14769808,23.77701291,18.29677693,24.14959433,34.08274749,45.66515735,15.27151335,58.96508064,32.66419799,44.76500232,29.98743369,14.60551531,24.32828298,38.54476743,19.29104658,7.763850701,59.226344,53.76740034,38.66916229,49.73140669,43.97474513,44.90081766,60.70056161,21.27761336,9.289245339,47.89643981,27.57112163,12.04373321,0
K00325,51.85949734,23.2416579,15.08278126,9.285514241,1.539414857,12.97173775,5.011839642,16.59984477,9.393612706,11.94845817,10.26881342,19.41660773,16.40536103,13.12591391,18.16422254,4.638413382,32.73360108,0,17.13333522,4.017130349,18.24041957,12.22344562,18.37486927,13.21824007,8.528946491,4.512388208,19.5798144,25.76480407,25.50402409,16.99072006,22.78415409,4.418183949,9.614118984,12.65356932,14.30744278,19.68982316,43.89702049,16.15660845,24.84079954,18.66358283,0,0
K00326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.623803655,0,0,0,0,0,0,0,26.02185765,0,0.760044656,0.930795579,0,0,1.111650873,0,0,0,0
K00327,37.90611559,23.23910985,18.49067866,16.3349377,18.24043753,11.89221078,2.468720762,29.25648702,22.66789014,26.59070552,28.36544903,15.6019267,60.3813823,41.34974056,5.38982349,8.144941883,28.8973169,88.24587047,30.14225373,45.86888643,34.58204659,40.14189573,38.89925644,24.93753666,10.30380251,19.81461016,29.08612544,1.717098236,8.679806716,25.02040251,25.5925356,10.77944803,31.72814583,38.61666339,28.28963069,41.36097924,74.99835707,76.82241388,29.64961375,21.38798231,15.14614532,5.6837299
K00344,11.39549036,16.00152579,11.9358563,64.71722047,17.3771808,2.143113623,15.57538371,9.575610061,5.356509093,22.31501491,7.032426484,27.20595906,10.68187595,1.38214674,14.01568431,5.69665592,7.0103326,72.97038953,4.648872116,0,8.135201939,13.9540565,9.434301059,12.06519526,6.374580619,5.034405861,33.56218493,0,14.69432757,5.33041626,7.345668255,13.15047225,5.058365043,7.048083081,12.80619584,11.78424533,30.00075813,31.26658821,18.24905743,9.390586931,39.69842309,0
K00360,8.696555245,9.065980783,12.96389651,0,10.32869621,3.535116948,3.26341373,2.338237401,31.6955714,13.91035353,2.799957843,13.291659,6.889465412,25.07872352,19.44239687,13.23922319,7.344157962,23.66593799,13.26647617,17.59885677,3.412000672,1.848368937,7.485900614,7.364192618,13.21356811,9.891510493,13.91377923,3.882927001,16.16272346,8.427630785,10.04791998,0.897859493,3.280988169,3.429449087,10.28248398,8.496948104,3.827419153,5.916100077,20.78884995,14.74793031,17.16867813,0
K00362,59.47089208,43.38819747,75.16467275,11.6590647,5.868591211,12.24227823,0,32.43358023,64.65830973,56.44025746,39.72951374,129.1576699,53.39604904,31.74508427,56.48738356,41.70576874,47.41250431,6.335654279,0.807618274,46.46297188,106.2643521,98.98307563,84.13585268,137.3591512,113.6695771,94.95746105,33.88978308,55.25175916,36.72552877,80.32291637,36.10163347,84.73190494,64.90380215,66.26779033,97.1108797,55.51762909,26.05023162,24.61883851,67.99428637,71.46308361,2.723644094,0
K00363,11.34546835,3.764960634,4.629518206,0,0,0,0,0,2.017373706,0,0,4.9421819,0,11.96939077,6.791119469,10.66835078,1.927841465,0,0,23.09849951,0,1.570617057,0,15.59561923,4.836445086,3.138652368,7.062194098,10.01401017,14.14238303,0,0,0,0,0,0,4.928893724,4.287286864,5.823661013,6.002780424,1.376658904,1.667305765,0
K00364,61.08520448,70.43979093,68.40849802,58.00878636,75.27810578,80.50775339,20.15436512,98.69260345,87.44790465,47.49578413,58.15242218,56.97938584,31.94183028,32.81934338,41.35018547,48.29996112,30.26837849,2.695144782,46.17238503,20.02565166,52.36122154,33.65451046,47.28764215,25.5549294,48.79785429,69.66827199,48.87490964,61.70337534,65.71237619,76.13229689,68.13786032,50.92000596,35.71285489,63.34282048,25.00634177,40.35234179,56.6847243,31.3910791,109.2354307,79.06088997,63.01694661,0
K00365,1.957254108,0.967856204,1.58681001,0,12.10557853,36.97559661,9.272921876,0,0,2.60428995,10.02407837,0,0.581132606,22.01583972,20.71527759,9.598773194,7.147188649,11.17896171,1.119039202,1.187583522,0.834951717,0,0.46127328,4.503157858,3.315472209,3.630831788,9.332506614,0,8.092424683,0,0,1.668772271,0,0,3.491229603,0.994817456,4.775897964,2.495141822,0,0.707793781,9.581822228,0
K00380,75.42101727,72.32884646,74.42403065,49.32662646,33.29653929,64.93222959,16.35618856,66.00996414,68.97050715,100.5739606,68.72239712,217.7676888,124.1674831,42.38612185,53.12196346,14.62192066,60.8627828,117.6606655,10.95110061,23.38190208,98.45385458,117.0786326,72.9134129,88.51918508,35.62796852,53.43725007,39.29230479,7.964461832,17.29366352,86.63436342,86.635084,187.1785236,90.83446527,70.99996635,167.5341848,88.7393796,52.3021965,41.77394608,125.7314606,75.24027013,17.18163307,79.35773823
K00381,42.5424473,7.066979468,13.0828237,1.484133617,2.006709481,7.776643297,0,22.85974882,22.76888063,70.93640047,21.6057317,139.0893127,32.06640389,36.93610648,9.471608795,1.613971374,8.916437582,0.535543855,0,0,68.50647459,96.60905753,52.92113633,77.70025466,39.5804582,43.47588128,18.51927072,0.424772435,3.72117775,67.27027016,43.38593876,78.71042029,61.34153463,23.96302474,113.0245635,71.27080829,25.75523579,41.76554977,10.62348123,13.55606249,3.668304265,19.08907773
K00382,26.39661539,0.561515382,0.6904576,0,0,0,3.832868475,9.375136072,1.805256113,9.065492533,0,0,1.011456751,0,0.75963305,0,0,0,1.947678968,8.267919287,0,4.919158567,0,0,0,0,0,0,0,0.476698596,0,0,0.51276539,0.593838023,0,0,0,0,0.895269265,0,0,0
K00383,15.27098365,9.281714858,8.729183983,0,0,0,0,1.960953427,7.589032857,16.47807119,14.97473626,34.43206839,7.304797308,3.21182221,0.975735556,2.862705934,2.758985996,0,0,1.327499972,30.9426669,29.36657719,13.20572682,34.44633102,2.543377606,12.15805879,10.989072,0.716566023,4.21657216,11.80277685,15.83192436,42.28195795,14.14422175,12.1886884,25.99852679,17.42494374,20.83491709,12.40879388,4.535712929,11.53797152,3.579189478,0
K00384,3.645130392,0,0.826330782,0,1.801135991,0,0,0.935003531,4.321014632,6.7809156,3.093354343,3.969624016,9.683987527,0,2.727357216,0,0,0,0,0,8.696016542,1.682053073,0,0,0,0,3.781630039,0,2.524298621,0,1.645198782,0,3.068355143,0.710697714,0,0.879766841,0,0,2.142893502,1.474333498,0,0
K00387,11.88273509,22.34429946,45.34393121,3.565389442,48.8750844,93.45418743,50.56017027,31.75534106,32.88978844,36.86936864,20.55544305,73.38877006,24.89736027,29.56889098,13.75891165,61.79205094,46.92374346,65.53749375,57.90588354,34.96014053,40.28286504,51.93592927,50.46073311,85.25679163,71.65787773,67.30520913,24.27182492,19.4580517,41.76899418,35.27582567,55.49458354,23.02304958,43.71465895,34.12849579,81.41500361,31.26834708,39.00847748,27.49278426,114.9054807,21.65957399,46.84512431,0
K00389,0,0,0,0,0,0,0,0,0,0,0,1.355879808,0,0,0,0,0,0,0,0,0,0,1.452789371,0,3.53832288,0,0,0,0,3.507560041,10.11492584,5.936464685,0,1.456491611,5.351116969,0,4.704841552,0,0,0,0,0
K00390,12.6249544,26.27862777,10.76680365,4.060205847,0,0,1.645813841,13.57072231,20.22133919,18.41663536,3.150421549,8.416404177,0,4.413574085,2.595817316,3.66360649,0,120.5462403,35.12557632,7.063281426,26.1720546,26.06113512,16.65326341,14.76232005,8.061515811,3.336475771,6.742989015,6.926116542,4.509520453,22.85374592,18.12462573,0.822753376,15.07278106,13.59822562,4.186852025,16.52079084,1.647372474,6.071165149,13.36426164,13.33646424,11.49830346,0
K00392,2.827531052,2.814923839,1.538365344,0,0,1.156346665,0,2.175849338,3.770791975,0.631195508,2.879421426,2.463392847,0,0,0.423122708,0,5.285048253,0,0,0,0.809460979,0.782862084,3.959190473,2.473391892,0,0,1.173365582,0.499140694,0,1.858679012,5.359965377,0,2.570536028,5.623146583,2.025422778,2.047307881,0,0,0,1.372370247,0,0
K00411,0.628122815,2.431808484,1.281527531,21.44245256,0,0,3.4403458,11.36271938,2.512991468,0,1.199343786,1.984812008,0,4.806984245,0.469973666,0,0,0,0,0,8.497121492,8.652678895,13.04850389,5.494524549,0,0,0,0,5.872269768,12.24181153,5.869773232,5.273012104,14.02609901,12.71435751,0.899876418,20.06325023,0,1.074724062,1.661669321,0.762164099,0,0
K00413,3.159747494,0.436897086,1.074445769,0,2.341947059,90.45468954,0,0,3.511529515,0,0,2.580773838,1.57396403,4.166889737,6.501506889,0,12.08046871,0,0,0,1.696063801,4.920993389,1.382615472,1.480713908,0.561235287,3.277965919,0.819517737,0.697233084,2.46168547,0.370903869,2.139187972,3.013182075,0,1.386138883,0.565849183,1.143926597,2.985056128,3.378973608,0,4.313291604,2.321748672,0
K00417,1.84104963,3.054734795,0,4.331984332,10.55148013,10.9581288,43.4741466,2.833458975,0.818407183,2.054906269,0,19.78131677,5.502488856,7.283604931,6.8875451,23.80362243,12.23448929,0,0,39.39278986,0,1.274334326,13.4369225,5.64910854,19.32894831,25.23871913,19.01478114,33.97995808,36.33607539,0.864439239,7.256250932,60.54278264,2.789526927,0,3.956353215,0,10.07380171,15.39924305,0,0,21.28274636,0
K00428,2.003614719,3.878546643,2.043937398,2.357249752,4.455127766,0,0,0,0.890672718,2.236354946,0,0,1.996119945,1.321124809,0,0,14.46945029,12.34233521,0,2.039602605,1.433978887,2.080287492,0.584483141,0.62595301,1.423530563,0,5.196610815,3.536957233,1.040646286,0.470384708,0.904314562,0,0.505973795,0.585972618,0.71761668,0.725370673,0,0,3.533645577,0,0.736117336,0
K00430,2.578515533,15.68733598,7.014421524,0,3.822297117,0,4.867307411,3.968452485,5.731175302,5.756072674,3.282295021,0,2.568870271,0,0,0,0,7.05944173,0,0,1.845433056,8.923960549,4.513139709,4.833353068,0,0,0,0,0,3.632118281,13.96549421,4.917821313,3.906922657,12.06570891,5.541142429,7.468020794,0,0,4.547560927,6.257540471,0,0
K00432,1.831760782,1.01310747,0.622874969,2.15506385,2.715335187,0,0,1.409581508,4.478528914,2.044538427,17.48790889,1.994826196,12.77436195,1.207809361,0,0,0.778139845,0,0,11.18797151,1.966475587,3.169761971,2.671754419,2.861319004,0,3.167156779,1.900354954,0,0.951388027,7.740700111,7.85412254,0,5.550905248,3.749988239,0,4.642079525,4.614637728,3.917699975,3.230557914,0,0,0
K00434,0,1.208956197,1.486571912,0,11.07247435,6.581077874,6.303120635,2.569555674,0,0,6.145333792,11.50791749,2.297947485,5.606004585,5.859753432,3.782955458,5.468840343,21.69812979,10.36771566,2.348005032,0,0.714729036,1.94815885,4.59168297,13.80563696,8.903630825,33.51491372,6.805971062,12.55105411,1.083020445,0.466046071,0,0.582480633,0,8.088322447,1.670103761,22.25493234,19.68684149,2.731640693,3.832029271,5.754574471,0
K00435,26.41885927,22.33620923,26.15505593,74.88522145,20.92338162,16.98962211,88.8601487,47.5067708,45.20803182,1.35982388,35.97128337,14.27248897,28.62387426,14.42935947,43.61066008,27.07796238,56.75955278,10.94616502,50.96413054,107.172318,27.33368928,8.749445811,25.06339797,19.23369699,32.97528346,49.73241168,32.05432305,38.31605698,27.10477679,9.283037249,10.42028029,50.87100103,3.938300686,14.66161449,10.02154353,11.94167851,20.53332408,20.51264563,25.42341379,37.90118246,71.64439231,0
K00451,1.367953983,0.75658591,0.930322674,0,0,1.398595628,2.582203781,4.737022409,0,1.526855751,1.741323055,1.489730791,1.362836979,8.117898789,3.070589059,0.803945047,12.20336722,0,0,0,0.979039089,0,0.39905179,2.13682527,2.915716706,0.473044818,0.709589962,0,0.710493998,0,0.926121696,1.304501207,1.381800327,3.200549764,0,0.495241771,0.430774867,0,1.206285943,2.489812637,3.015473879,0
K00459,1.842918716,1.244624335,4.621655433,0,27.54196717,5.652598166,0,4.833909995,1.22885708,12.34195481,23.47041402,8.664362331,1.800630713,5.771927185,5.131029908,11.64302229,32.75298014,20.18211971,0,0,3.487319079,0,3.421891173,8.09309031,1.964038614,10.74150175,9.219460818,24.62629551,7.620561697,3.327816847,1.415537831,5.525326419,0.44744974,0.777293107,25.38450802,2.565879277,3.180701014,3.122857599,3.468964222,2.149979742,10.1952077,0
K00464,5.855725598,20.24172384,6.969167192,0,4.340156727,24.51236752,0,5.632642237,4.555359982,0,7.928650321,1.594252226,11.66764304,8.705673749,20.29482446,12.07737824,0,4.007941111,0,0,0,0,4.270497789,10.38960082,12.16715745,11.15625674,6.848709229,5.826776457,3.299602451,0.687368621,0.660733059,10.009248,0,2.568828349,7.360309944,0,0.921997175,4.182544124,3.872761564,2.664501104,16.13521708,61.0542599
K00469,40.27374701,42.80618416,22.53712795,10.14721435,8.60047562,41.37160712,4.984109665,40.86383119,19.77810533,7.937969475,8.479359715,9.557719649,18.33203025,34.0097938,28.68538774,28.87342447,6.34430165,19.70047442,25.53115832,13.11462698,33.26631105,15.96653222,9.043550745,19.79270518,5.804549621,15.94298423,12.50224958,11.43612992,6.841999428,11.21800774,21.437939,19.78221178,24.95163966,20.25400964,8.24838062,16.26250813,9.991351478,9.685749857,30.7870018,18.15138426,13.89922035,38.49554611
